ArraySize	BinarySumTime	BinarySumTotal	ParallelSumTime	ParallelSumTotal	FastSumTime	FastSumTotal	BinParDiff	BinFastDiff	ParFastDiff
2400000	0.00255299	5.99537e+06	0.00039506	5.99537e+06	0.000365973	5.99537e+06	-2.79397e-09	-2.79397e-09	0
2500000	0.00267005	6.2474e+06	0.000413895	6.2474e+06	0.000385046	6.2474e+06	-9.31323e-09	-9.31323e-09	0
2600000	0.00277996	6.50231e+06	0.000429869	6.50231e+06	0.00040102	6.50231e+06	-3.44589e-08	-3.53903e-08	-9.31323e-10
2700000	0.00292492	6.75321e+06	0.000460148	6.75321e+06	0.000414848	6.75321e+06	0	0	0
2800000	0.00300789	7.00317e+06	0.000466108	7.00317e+06	0.000439882	7.00317e+06	-1.39698e-08	-1.30385e-08	9.31323e-10
2900000	0.00315404	7.24932e+06	0.00048995	7.24932e+06	0.000451088	7.24932e+06	-2.23517e-08	-2.14204e-08	9.31323e-10
3000000	0.00324202	7.49921e+06	0.000511885	7.49921e+06	0.000467062	7.49921e+06	-4.09782e-08	-4.09782e-08	0
3100000	0.00340009	7.74886e+06	0.000535965	7.74886e+06	0.000487089	7.74886e+06	9.31323e-10	0	-9.31323e-10
3200000	0.0035181	8.00172e+06	0.000561953	8.00172e+06	0.00049901	8.00172e+06	-5.58794e-08	-5.58794e-08	0
3300000	0.00353694	8.24853e+06	0.000579119	8.24853e+06	0.000516891	8.24853e+06	-3.35276e-08	-3.44589e-08	-9.31323e-10
3400000	0.0036459	8.50254e+06	0.000589132	8.50254e+06	0.000540018	8.50254e+06	-6.33299e-08	-6.14673e-08	1.86265e-09
3500000	0.00377893	8.7514e+06	0.000627995	8.7514e+06	0.000560999	8.7514e+06	4.84288e-08	5.02914e-08	1.86265e-09
3600000	0.00386786	9.00071e+06	0.000636101	9.00071e+06	0.000582933	9.00071e+06	-3.53903e-08	-3.53903e-08	0
3700000	0.00401306	9.25165e+06	0.000654936	9.25165e+06	0.000597	9.25165e+06	6.70552e-08	6.51926e-08	-1.86265e-09
3800000	0.00408697	9.50508e+06	0.000688076	9.50508e+06	0.000615835	9.50508e+06	8.00937e-08	8.00937e-08	0
3900000	0.00418496	9.75055e+06	0.000700951	9.75055e+06	0.000627041	9.75055e+06	8.00937e-08	8.00937e-08	0
4000000	0.00431895	1.00012e+07	0.000729084	1.00012e+07	0.000648022	1.00012e+07	-1.21072e-07	-1.22935e-07	-1.86265e-09
4100000	0.00440788	1.02465e+07	0.000755072	1.02465e+07	0.00067091	1.02465e+07	-1.86265e-09	-1.86265e-09	0
4200000	0.00454307	1.0503e+07	0.000767946	1.0503e+07	0.000687838	1.0503e+07	-7.82311e-08	-7.63685e-08	1.86265e-09
4300000	0.00462699	1.07432e+07	0.000791073	1.07432e+07	0.000695944	1.07432e+07	-5.21541e-08	-5.21541e-08	0
4400000	0.00474215	1.09997e+07	0.000808001	1.09997e+07	0.000715971	1.09997e+07	2.6077e-08	2.6077e-08	0
4500000	0.00493383	1.12478e+07	0.000840187	1.12478e+07	0.000733852	1.12478e+07	-8.56817e-08	-8.56817e-08	0
4600000	0.00496793	1.15046e+07	0.000869036	1.15046e+07	0.000756979	1.15046e+07	2.79397e-08	2.6077e-08	-1.86265e-09
4700000	0.00505996	1.17518e+07	0.000864029	1.17518e+07	0.000772953	1.17518e+07	-1.30385e-08	-1.30385e-08	0
4800000	0.00525904	1.2003e+07	0.000898838	1.2003e+07	0.000814915	1.2003e+07	-7.07805e-08	-7.07805e-08	0
4900000	0.00533295	1.22489e+07	0.000901937	1.22489e+07	0.000813961	1.22489e+07	-8.75443e-08	-8.75443e-08	0
5000000	0.00553298	1.25003e+07	0.000937223	1.25003e+07	0.000827789	1.25003e+07	-1.30385e-08	-1.30385e-08	0
5100000	0.00551414	1.27474e+07	0.000953913	1.27474e+07	0.000849009	1.27474e+07	-1.17347e-07	-1.17347e-07	0
5200000	0.005723	1.30005e+07	0.00101805	1.30005e+07	0.000863075	1.30005e+07	1.63913e-07	1.63913e-07	0
5300000	0.0061059	1.32425e+07	0.00140119	1.32425e+07	0.000972033	1.32425e+07	5.7742e-08	5.7742e-08	0
5400000	0.00617599	1.35005e+07	0.00143504	1.35005e+07	0.001019	1.35005e+07	-3.35276e-08	-3.53903e-08	-1.86265e-09
5500000	0.00629091	1.37444e+07	0.00145292	1.37444e+07	0.00105119	1.37444e+07	2.55182e-07	2.55182e-07	0
5600000	0.00638509	1.40047e+07	0.00150895	1.40047e+07	0.00108099	1.40047e+07	-1.86265e-09	-1.86265e-09	0
5700000	0.00659204	1.42477e+07	0.00156999	1.42477e+07	0.001086	1.42477e+07	1.00583e-07	1.00583e-07	0
5800000	0.00663519	1.44961e+07	0.00158691	1.44961e+07	0.00115204	1.44961e+07	1.67638e-07	1.69501e-07	1.86265e-09
5900000	0.00675011	1.47473e+07	0.00162697	1.47473e+07	0.00113702	1.47473e+07	1.37836e-07	1.37836e-07	0
6000000	0.00690794	1.50033e+07	0.00163603	1.50033e+07	0.00118089	1.50033e+07	-7.45058e-08	-7.45058e-08	0
6100000	0.00704908	1.52435e+07	0.00170493	1.52435e+07	0.0011971	1.52435e+07	1.35973e-07	1.35973e-07	0
6200000	0.00708818	1.54995e+07	0.00175881	1.54995e+07	0.00121307	1.54995e+07	2.98023e-08	2.98023e-08	0
6300000	0.0073328	1.57497e+07	0.00175619	1.57497e+07	0.00128293	1.57497e+07	1.39698e-07	1.37836e-07	-1.86265e-09
6400000	0.00742102	1.59985e+07	0.00178099	1.59985e+07	0.00129008	1.59985e+07	-8.75443e-08	-9.12696e-08	-3.72529e-09
6500000	0.00747108	1.62491e+07	0.00181413	1.62491e+07	0.00133491	1.62491e+07	5.40167e-08	5.21541e-08	-1.86265e-09
6600000	0.00760198	1.65013e+07	0.00186586	1.65013e+07	0.00139618	1.65013e+07	8.19564e-08	8.19564e-08	0
6700000	0.00773811	1.67552e+07	0.0019269	1.67552e+07	0.00139189	1.67552e+07	-2.98023e-08	-3.1665e-08	-1.86265e-09
6800000	0.00779319	1.69991e+07	0.00193787	1.69991e+07	0.00144696	1.69991e+07	-4.84288e-08	-4.84288e-08	0
6900000	0.00792313	1.72474e+07	0.00202608	1.72474e+07	0.001508	1.72474e+07	3.31551e-07	3.27826e-07	-3.72529e-09
7000000	0.00803614	1.74967e+07	0.00200295	1.74967e+07	0.00149703	1.74967e+07	4.47035e-08	4.47035e-08	0
7100000	0.00819707	1.7753e+07	0.00208592	1.7753e+07	0.00154018	1.7753e+07	1.86265e-08	1.86265e-08	0
7200000	0.00822902	1.79954e+07	0.00209093	1.79954e+07	0.00158501	1.79954e+07	-1.9744e-07	-2.01166e-07	-3.72529e-09
7300000	0.00832796	1.82527e+07	0.00213504	1.82527e+07	0.00163198	1.82527e+07	-1.45286e-07	-1.45286e-07	0
7400000	0.00841308	1.85018e+07	0.00215006	1.85018e+07	0.0016551	1.85018e+07	-1.41561e-07	-1.41561e-07	0
7500000	0.00850391	1.87432e+07	0.0022521	1.87432e+07	0.00169897	1.87432e+07	-3.72529e-09	-7.45058e-09	-3.72529e-09
7600000	0.00852895	1.89964e+07	0.00222993	1.89964e+07	0.00171494	1.89964e+07	-2.75671e-07	-2.71946e-07	3.72529e-09
7700000	0.00866103	1.9256e+07	0.00230312	1.9256e+07	0.00180101	1.9256e+07	-2.83122e-07	-2.83122e-07	0
7800000	0.00882506	1.95004e+07	0.00235415	1.95004e+07	0.00179982	1.95004e+07	5.21541e-08	5.21541e-08	0
7900000	0.0088172	1.9757e+07	0.00238991	1.9757e+07	0.00182986	1.9757e+07	-2.98023e-08	-3.35276e-08	-3.72529e-09
8000000	0.00907397	2.00024e+07	0.00239015	2.00024e+07	0.00187397	2.00024e+07	7.45058e-09	7.45058e-09	0
8100000	0.00917101	2.0257e+07	0.00250793	2.0257e+07	0.00194502	2.0257e+07	-2.6077e-08	-2.6077e-08	0
8200000	0.00916815	2.05062e+07	0.00715399	2.05062e+07	0.00209594	2.05062e+07	8.9407e-08	8.9407e-08	0
8300000	0.0156159	2.07523e+07	0.00300312	2.07523e+07	0.0021379	2.07523e+07	9.31323e-08	9.31323e-08	0
8400000	0.010258	2.09968e+07	0.00292778	2.09968e+07	0.00206614	2.09968e+07	-2.30968e-07	-2.30968e-07	0
8500000	0.0104151	2.12548e+07	0.00303006	2.12548e+07	0.00212789	2.12548e+07	-1.75089e-07	-1.75089e-07	0
8600000	0.0106251	2.14995e+07	0.00303698	2.14995e+07	0.00214314	2.14995e+07	-9.68575e-08	-9.31323e-08	3.72529e-09
8700000	0.010829	2.17382e+07	0.00308704	2.17382e+07	0.00217414	2.17382e+07	-1.45286e-07	-1.45286e-07	0
8800000	0.0108259	2.20045e+07	0.00308609	2.20045e+07	0.00220799	2.20045e+07	1.41561e-07	1.45286e-07	3.72529e-09
8900000	0.011035	2.22579e+07	0.00316	2.22579e+07	0.00229001	2.22579e+07	0	0	0
9000000	0.011132	2.2504e+07	0.00318098	2.2504e+07	0.00228691	2.2504e+07	-8.56817e-08	-8.56817e-08	0
9100000	0.0119531	2.27559e+07	0.00326204	2.27559e+07	0.00231409	2.27559e+07	-3.50177e-07	-3.42727e-07	7.45058e-09
9200000	0.0114801	2.29887e+07	0.00329208	2.29887e+07	0.00238085	2.29887e+07	1.08033e-07	1.08033e-07	0
9300000	0.0116251	2.3254e+07	0.00333405	2.3254e+07	0.00230813	2.3254e+07	-2.38419e-07	-2.38419e-07	0
9400000	0.011728	2.34993e+07	0.00334191	2.34993e+07	0.00236201	2.34993e+07	4.80562e-07	4.76837e-07	-3.72529e-09
9500000	0.0118721	2.375e+07	0.00334406	2.375e+07	0.00242209	2.375e+07	-1.45286e-07	-1.45286e-07	0
9600000	0.012058	2.4007e+07	0.00340605	2.4007e+07	0.00246692	2.4007e+07	-5.43892e-07	-5.51343e-07	-7.45058e-09
9700000	0.0121529	2.42533e+07	0.00345206	2.42533e+07	0.00243711	2.42533e+07	5.66244e-07	5.62519e-07	-3.72529e-09
9800000	0.0123999	2.45102e+07	0.00345707	2.45102e+07	0.00248194	2.45102e+07	-2.04891e-07	-2.04891e-07	0
9900000	0.0125511	2.47491e+07	0.00351405	2.47491e+07	0.0025568	2.47491e+07	3.241e-07	3.20375e-07	-3.72529e-09
10000000	0.012589	2.49989e+07	0.003546	2.49989e+07	0.00260496	2.49989e+07	2.68221e-07	2.68221e-07	0
