ArraySize	BinarySumTime	BinarySumTotal	ParallelSumTime	ParallelSumTotal	FastSumTime	FastSumTotal	BinParDiff	BinFastDiff	ParFastDiff
6000000	0.0101571	1.50033e+07	0.00394893	1.50033e+07	0.00373793	1.50033e+07	5.96046e-08	5.96046e-08	0
6100000	0.0102088	1.52435e+07	0.00401878	1.52435e+07	0.00375319	1.52435e+07	-2.08616e-07	-2.08616e-07	0
6200000	0.0103369	1.54995e+07	0.00409102	1.54995e+07	0.00383592	1.54995e+07	7.05943e-07	7.05943e-07	0
6300000	0.0107031	1.57497e+07	0.00415397	1.57497e+07	0.0038929	1.57497e+07	-8.23289e-07	-8.23289e-07	0
6400000	0.010745	1.59985e+07	0.00431895	1.59985e+07	0.00396514	1.59985e+07	4.00469e-07	4.00469e-07	0
6500000	0.0108471	1.62491e+07	0.00429296	1.62491e+07	0.00401711	1.62491e+07	3.1665e-07	3.1665e-07	0
6600000	0.0111949	1.65013e+07	0.00434589	1.65013e+07	0.00408411	1.65013e+07	4.80562e-07	4.80562e-07	0
6700000	0.011313	1.67552e+07	0.00442696	1.67552e+07	0.00416708	1.67552e+07	-1.05612e-06	-1.05612e-06	0
6800000	0.0115941	1.69991e+07	0.004493	1.69991e+07	0.00422812	1.69991e+07	-6.59376e-07	-6.59376e-07	0
6900000	0.011718	1.72474e+07	0.00457716	1.72474e+07	0.00433588	1.72474e+07	4.99189e-07	4.99189e-07	0
7000000	0.011966	1.74967e+07	0.00471497	1.74967e+07	0.00438213	1.74967e+07	-2.42144e-07	-2.42144e-07	0
7100000	0.0120339	1.7753e+07	0.00472808	1.7753e+07	0.004421	1.7753e+07	6.74278e-07	6.74278e-07	0
7200000	0.012274	1.79954e+07	0.00479388	1.79954e+07	0.00451303	1.79954e+07	-3.1665e-07	-3.1665e-07	0
7300000	0.012753	1.82527e+07	0.00485706	1.82527e+07	0.00465894	1.82527e+07	1.37836e-07	1.37836e-07	0
7400000	0.013113	1.85018e+07	0.00494885	1.85018e+07	0.00464296	1.85018e+07	1.2666e-07	1.2666e-07	0
7500000	0.012917	1.87432e+07	0.00510597	1.87432e+07	0.00469899	1.87432e+07	-1.8999e-07	-1.8999e-07	0
7600000	0.0130801	1.89964e+07	0.00505996	1.89964e+07	0.00480199	1.89964e+07	2.71946e-07	2.71946e-07	0
7700000	0.0132649	1.9256e+07	0.00510406	1.9256e+07	0.00485086	1.9256e+07	-1.00583e-07	-1.00583e-07	0
7800000	0.013478	1.95004e+07	0.00535393	1.95004e+07	0.00491095	1.95004e+07	2.42144e-07	2.42144e-07	0
7900000	0.0137239	1.9757e+07	0.00523901	1.9757e+07	0.0049901	1.9757e+07	1.08033e-06	1.08033e-06	0
8000000	0.013942	2.00024e+07	0.005409	2.00024e+07	0.00504708	2.00024e+07	-2.38419e-07	-2.38419e-07	0
8100000	0.014061	2.0257e+07	0.005409	2.0257e+07	0.0051949	2.0257e+07	7.97212e-07	7.97212e-07	0
8200000	0.0143459	2.05062e+07	0.00982809	2.05062e+07	0.00531006	2.05062e+07	6.4075e-07	6.4075e-07	0
8300000	0.019809	2.07523e+07	0.00564504	2.07523e+07	0.00522518	2.07523e+07	7.6741e-07	7.6741e-07	0
8400000	0.0144219	2.09968e+07	0.00574899	2.09968e+07	0.00533795	2.09968e+07	-2.12342e-07	-2.12342e-07	0
8500000	0.014498	2.12548e+07	0.00577593	2.12548e+07	0.00539899	2.12548e+07	-1.67638e-07	-1.67638e-07	0
8600000	0.014812	2.14995e+07	0.00593495	2.14995e+07	0.00541592	2.14995e+07	5.99772e-07	5.99772e-07	0
8700000	0.015022	2.17382e+07	0.00595498	2.17382e+07	0.00557899	2.17382e+07	-2.16067e-07	-2.16067e-07	0
8800000	0.0152459	2.20045e+07	0.00598693	2.20045e+07	0.00553513	2.20045e+07	-1.22935e-07	-1.22935e-07	0
8900000	0.0153739	2.22579e+07	0.00605917	2.22579e+07	0.00563598	2.22579e+07	5.66244e-07	5.66244e-07	0
9000000	0.0156131	2.2504e+07	0.00609899	2.2504e+07	0.00567698	2.2504e+07	-4.88013e-07	-4.88013e-07	0
9100000	0.0158908	2.27559e+07	0.00620699	2.27559e+07	0.005723	2.27559e+07	0	0	0
9200000	0.016109	2.29887e+07	0.00626206	2.29887e+07	0.00579405	2.29887e+07	-1.63913e-07	-1.63913e-07	0
9300000	0.0163312	2.3254e+07	0.00637221	2.3254e+07	0.00591683	2.3254e+07	1.08778e-06	1.08778e-06	0
9400000	0.016516	2.34993e+07	0.00640202	2.34993e+07	0.00592184	2.34993e+07	3.65078e-07	3.65078e-07	0
9500000	0.0166581	2.375e+07	0.00652814	2.375e+07	0.00601888	2.375e+07	7.41333e-07	7.41333e-07	0
9600000	0.016906	2.4007e+07	0.00654912	2.4007e+07	0.0060308	2.4007e+07	-4.32134e-07	-4.32134e-07	0
9700000	0.017014	2.42533e+07	0.00660086	2.42533e+07	0.00640297	2.42533e+07	3.83705e-07	3.83705e-07	0
9800000	0.017221	2.45102e+07	0.006634	2.45102e+07	0.00615621	2.45102e+07	1.86265e-08	1.86265e-08	0
9900000	0.017442	2.47491e+07	0.00674105	2.47491e+07	0.00620508	2.47491e+07	-7.82311e-07	-7.82311e-07	0
10000000	0.0176091	2.49989e+07	0.00683904	2.49989e+07	0.0062871	2.49989e+07	1.34856e-06	1.34856e-06	0
