ArraySize	BinarySumTime	BinarySumTotal	ParallelSumTime	ParallelSumTotal	FastSumTime	FastSumTotal	BinParDiff	BinFastDiff	ParFastDiff
4400000	0.00543904	1.09997e+07	0.00131011	1.09997e+07	0.000663996	1.09997e+07	-4.47035e-08	-4.28408e-08	1.86265e-09
4500000	0.00554705	1.12478e+07	0.00136185	1.12478e+07	0.00067997	1.12478e+07	2.42144e-08	2.04891e-08	-3.72529e-09
4600000	0.00567794	1.15046e+07	0.00141311	1.15046e+07	0.000707865	1.15046e+07	1.49012e-08	1.67638e-08	1.86265e-09
4700000	0.00580287	1.17518e+07	0.00149083	1.17518e+07	0.000746012	1.17518e+07	-3.72529e-09	-1.86265e-09	1.86265e-09
4800000	0.00588489	1.2003e+07	0.00154901	1.2003e+07	0.000755787	1.2003e+07	3.53903e-08	3.72529e-08	1.86265e-09
4900000	0.006037	1.22489e+07	0.00161695	1.22489e+07	0.000769138	1.22489e+07	-7.26432e-08	-7.45058e-08	-1.86265e-09
5000000	0.00694108	1.25003e+07	0.00167179	1.25003e+07	0.000783205	1.25003e+07	3.53903e-08	3.35276e-08	-1.86265e-09
5100000	0.00630212	1.27474e+07	0.00171804	1.27474e+07	0.000834942	1.27474e+07	-3.91155e-08	-4.09782e-08	-1.86265e-09
5200000	0.00639391	1.30005e+07	0.00176597	1.30005e+07	0.000891924	1.30005e+07	-1.67638e-08	-1.67638e-08	0
5300000	0.00651097	1.32425e+07	0.00182295	1.32425e+07	0.00089407	1.32425e+07	4.09782e-08	4.47035e-08	3.72529e-09
5400000	0.00661898	1.35005e+07	0.00188589	1.35005e+07	0.000915051	1.35005e+07	-3.53903e-08	-3.72529e-08	-1.86265e-09
5500000	0.00679612	1.37444e+07	0.0019269	1.37444e+07	0.000972986	1.37444e+07	-2.04891e-08	-2.04891e-08	0
5600000	0.00692105	1.40047e+07	0.00194693	1.40047e+07	0.000987053	1.40047e+07	-4.84288e-08	-4.65661e-08	1.86265e-09
5700000	0.00704694	1.42477e+07	0.002002	1.42477e+07	0.00102901	1.42477e+07	-6.14673e-08	-6.14673e-08	0
5800000	0.00716805	1.44961e+07	0.00206995	1.44961e+07	0.00106311	1.44961e+07	-1.86265e-09	-5.58794e-09	-3.72529e-09
5900000	0.00732994	1.47473e+07	0.00210619	1.47473e+07	0.00110579	1.47473e+07	-6.70552e-08	-6.70552e-08	0
6000000	0.00741696	1.50033e+07	0.00217009	1.50033e+07	0.00111079	1.50033e+07	-2.23517e-08	-2.23517e-08	0
6100000	0.00755978	1.52435e+07	0.00222516	1.52435e+07	0.00118089	1.52435e+07	-9.31323e-09	-7.45058e-09	1.86265e-09
6200000	0.00768209	1.54995e+07	0.00227094	1.54995e+07	0.00120211	1.54995e+07	5.58794e-09	5.58794e-09	0
6300000	0.0089891	1.57497e+07	0.00231194	1.57497e+07	0.0012629	1.57497e+07	-9.87202e-08	-9.68575e-08	1.86265e-09
6400000	0.00796986	1.59985e+07	0.0023191	1.59985e+07	0.00128913	1.59985e+07	-2.42144e-08	-2.42144e-08	0
6500000	0.00820899	1.62491e+07	0.00242901	1.62491e+07	0.00131893	1.62491e+07	-3.91155e-08	-4.09782e-08	-1.86265e-09
6600000	0.00831509	1.65013e+07	0.00242805	1.65013e+07	0.00136781	1.65013e+07	4.09782e-08	4.28408e-08	1.86265e-09
6700000	0.00853705	1.67552e+07	0.00248408	1.67552e+07	0.00143313	1.67552e+07	1.19209e-07	1.19209e-07	0
6800000	0.00868106	1.69991e+07	0.00252509	1.69991e+07	0.00147891	1.69991e+07	3.72529e-08	3.35276e-08	-3.72529e-09
6900000	0.00882697	1.72474e+07	0.00255489	1.72474e+07	0.00149107	1.72474e+07	-1.11759e-07	-1.19209e-07	-7.45058e-09
7000000	0.00894403	1.74967e+07	0.00261188	1.74967e+07	0.00155497	1.74967e+07	6.33299e-08	5.96046e-08	-3.72529e-09
7100000	0.0090909	1.7753e+07	0.00261402	1.7753e+07	0.00158215	1.7753e+07	-9.31323e-08	-9.31323e-08	0
7200000	0.00921988	1.79954e+07	0.00270319	1.79954e+07	0.00162196	1.79954e+07	1.11759e-07	1.19209e-07	7.45058e-09
7300000	0.00935102	1.82527e+07	0.00277805	1.82527e+07	0.00166488	1.82527e+07	-1.49012e-08	-1.11759e-08	3.72529e-09
7400000	0.00952792	1.85018e+07	0.00283694	1.85018e+07	0.00169206	1.85018e+07	-1.11759e-07	-1.15484e-07	-3.72529e-09
7500000	0.00968003	1.87432e+07	0.00283194	1.87432e+07	0.001724	1.87432e+07	-1.11759e-08	-7.45058e-09	3.72529e-09
7600000	0.00987196	1.89964e+07	0.00288105	1.89964e+07	0.00176716	1.89964e+07	0	3.72529e-09	3.72529e-09
7700000	0.0100081	1.9256e+07	0.00289583	1.9256e+07	0.00177717	1.9256e+07	2.23517e-08	1.49012e-08	-7.45058e-09
7800000	0.010217	1.95004e+07	0.00291014	1.95004e+07	0.00182986	1.95004e+07	-7.45058e-09	-7.45058e-09	0
7900000	0.0103829	1.9757e+07	0.00296307	1.9757e+07	0.00185299	1.9757e+07	1.11759e-08	7.45058e-09	-3.72529e-09
8000000	0.0104151	2.00024e+07	0.00299597	2.00024e+07	0.00191808	2.00024e+07	-2.23517e-08	-2.6077e-08	-3.72529e-09
8100000	0.010592	2.0257e+07	0.00300312	2.0257e+07	0.00194192	2.0257e+07	-2.6077e-08	-2.6077e-08	0
8200000	0.010777	2.05062e+07	0.00682187	2.05062e+07	0.00209713	2.05062e+07	-4.09782e-08	-3.72529e-08	3.72529e-09
8300000	0.0168042	2.07523e+07	0.00320506	2.07523e+07	0.00203395	2.07523e+07	-3.35276e-08	-3.35276e-08	0
8400000	0.010911	2.09968e+07	0.00320911	2.09968e+07	0.0020268	2.09968e+07	-1.93715e-07	-1.9744e-07	-3.72529e-09
8500000	0.0110888	2.12548e+07	0.00320196	2.12548e+07	0.00209212	2.12548e+07	-3.72529e-09	0	3.72529e-09
8600000	0.011188	2.14995e+07	0.00321817	2.14995e+07	0.00211692	2.14995e+07	-2.23517e-08	-2.23517e-08	0
8700000	0.011394	2.17382e+07	0.00328803	2.17382e+07	0.00217199	2.17382e+07	7.07805e-08	7.45058e-08	3.72529e-09
8800000	0.011457	2.20045e+07	0.00335002	2.20045e+07	0.00221801	2.20045e+07	-1.86265e-08	-1.86265e-08	0
8900000	0.011632	2.22579e+07	0.00340199	2.22579e+07	0.00227189	2.22579e+07	9.68575e-08	9.68575e-08	0
9000000	0.011837	2.2504e+07	0.00340199	2.2504e+07	0.00228095	2.2504e+07	-1.86265e-08	-2.23517e-08	-3.72529e-09
9100000	0.0119979	2.27559e+07	0.00339794	2.27559e+07	0.00234699	2.27559e+07	-9.31323e-08	-8.56817e-08	7.45058e-09
9200000	0.0121181	2.29887e+07	0.00344396	2.29887e+07	0.00232887	2.29887e+07	5.21541e-08	5.58794e-08	3.72529e-09
9300000	0.012321	2.3254e+07	0.0035162	2.3254e+07	0.00239897	2.3254e+07	1.49012e-08	1.86265e-08	3.72529e-09
9400000	0.0124331	2.34993e+07	0.0034802	2.34993e+07	0.00246692	2.34993e+07	-4.84288e-08	-4.47035e-08	3.72529e-09
9500000	0.012568	2.375e+07	0.00356197	2.375e+07	0.00248194	2.375e+07	1.82539e-07	1.82539e-07	0
9600000	0.0126829	2.4007e+07	0.00357199	2.4007e+07	0.00251293	2.4007e+07	-5.21541e-08	-5.21541e-08	0
9700000	0.0128591	2.42533e+07	0.00362706	2.42533e+07	0.00257397	2.42533e+07	-5.58794e-08	-5.58794e-08	0
9800000	0.0130539	2.45102e+07	0.00370502	2.45102e+07	0.00260997	2.45102e+07	-3.35276e-08	-3.35276e-08	0
9900000	0.01318	2.47491e+07	0.00371289	2.47491e+07	0.00265718	2.47491e+07	-1.11759e-08	-1.11759e-08	0
10000000	0.0133641	2.49989e+07	0.00369501	2.49989e+07	0.00270009	2.49989e+07	3.01749e-07	3.01749e-07	0
