2,1000,10,0.025208
2,2000,10,0.132735
2,3000,10,0.273682
2,4000,10,0.496441
2,5000,10,0.777978
2,6000,10,1.1181
2,7000,10,1.531542
2,8000,10,1.983904
2,9000,10,2.52136
2,10000,10,3.106791
4,1000,10,0.021629
4,2000,10,0.108488
4,3000,10,0.247276
4,4000,10,0.417794
4,5000,10,0.670318
4,6000,10,1.021473
4,7000,10,1.300362
4,8000,10,1.674632
4,9000,10,2.112583
4,10000,10,2.650477
6,1000,10,0.018463
6,2000,10,0.102679
6,3000,10,0.232544
6,4000,10,0.420089
6,5000,10,0.627491
6,6000,10,0.906192
6,7000,10,1.224626
6,8000,10,1.598367
6,9000,10,2.02878
6,10000,10,2.496846
8,1000,10,0.017043
8,2000,10,0.099292
8,3000,10,0.22867
8,4000,10,0.407953
8,5000,10,0.6327
8,6000,10,0.885716
8,7000,10,1.193601
8,8000,10,1.55859
8,9000,10,1.997766
8,10000,10,2.463169
10,1000,10,0.016535
10,2000,10,0.095964
10,3000,10,0.224348
10,4000,10,0.39585
10,5000,10,0.619252
10,6000,10,0.88681
10,7000,10,1.182219
10,8000,10,1.525501
10,9000,10,1.946066
10,10000,10,2.398746
12,1000,10,0.015911
12,2000,10,0.096356
12,3000,10,0.220279
12,4000,10,0.384124
12,5000,10,0.599274
12,6000,10,0.927539
12,7000,10,1.249179
12,8000,10,1.637657
12,9000,10,2.06436
12,10000,10,2.529831
14,1000,10,0.01563
14,2000,10,0.092191
14,3000,10,0.219851
14,4000,10,0.379022
14,5000,10,0.601867
14,6000,10,0.862965
14,7000,10,1.217454
14,8000,10,1.576845
14,9000,10,1.999033
14,10000,10,2.464343
16,1000,10,0.015283
16,2000,10,0.09304
16,3000,10,0.218174
16,4000,10,0.378142
16,5000,10,0.666357
16,6000,10,0.963213
16,7000,10,1.290217
16,8000,10,1.700709
16,9000,10,2.129623
16,10000,10,2.635613
18,1000,10,0.01607
18,2000,10,0.090015
18,3000,10,0.215521
18,4000,10,0.372802
18,5000,10,0.655397
18,6000,10,0.951319
18,7000,10,1.28611
18,8000,10,1.671935
18,9000,10,2.114642
18,10000,10,2.610653
20,1000,10,0.015499
20,2000,10,0.090934
20,3000,10,0.216979
20,4000,10,0.381416
20,5000,10,0.653566
20,6000,10,0.934948
20,7000,10,1.265715
20,8000,10,1.640809
20,9000,10,2.088874
20,10000,10,2.578853
22,1000,10,0.017863
22,2000,10,0.088285
22,3000,10,0.20413
22,4000,10,0.368172
22,5000,10,0.591906
