ArraySize	BinarySumTime	BinarySumTotal	ParallelSumTime	ParallelSumTotal	FastSumTime	FastSumTotal	BinParDiff	BinFastDiff	ParFastDiff
5800000	0.020058	1.44991e+007	0.011552	1.44991e+007	0.005497	1.44991e+007	-3.91155e-008	-4.09782e-008	-1.86265e-009
5900000	0.020105	1.47505e+007	0.01404	1.47505e+007	0.006042	1.47505e+007	1.67638e-008	1.67638e-008	0
6000000	0.019019	1.50028e+007	0.014036	1.50028e+007	0.006018	1.50028e+007	-1.546e-007	-1.546e-007	0
6100000	0.021726	1.52514e+007	0.014071	1.52514e+007	0.006016	1.52514e+007	-3.72529e-008	-3.91155e-008	-1.86265e-009
6200000	0.021056	1.55029e+007	0.014069	1.55029e+007	0.004985	1.55029e+007	-6.33299e-008	-6.33299e-008	0
6300000	0.02109	1.57568e+007	0.015039	1.57568e+007	0.005985	1.57568e+007	-6.33299e-008	-6.51926e-008	-1.86265e-009
6400000	0.022061	1.59985e+007	0.015073	1.59985e+007	0.005482	1.59985e+007	-1.78814e-007	-1.76951e-007	1.86265e-009
6500000	0.024038	1.62495e+007	0.013068	1.62495e+007	0.005984	1.62495e+007	-8.3819e-008	-8.3819e-008	0
6600000	0.022028	1.65052e+007	0.015041	1.65052e+007	0.006046	1.65052e+007	-1.65775e-007	-1.65775e-007	0
6700000	0.023029	1.67507e+007	0.014037	1.67507e+007	0.006017	1.67507e+007	-5.02914e-008	-5.02914e-008	0
6800000	0.023062	1.69988e+007	0.017046	1.69988e+007	0.006016	1.69988e+007	0	-3.72529e-009	-3.72529e-009
6900000	0.024985	1.72508e+007	0.014527	1.72508e+007	0.006013	1.72508e+007	2.6077e-008	2.6077e-008	0
7000000	0.025436	1.7499e+007	0.017568	1.7499e+007	0.005995	1.7499e+007	-2.5332e-007	-2.5332e-007	0
7100000	0.024037	1.77481e+007	0.013535	1.77481e+007	0.006519	1.77481e+007	-9.68575e-008	-9.68575e-008	0
7200000	0.026039	1.79936e+007	0.017077	1.79936e+007	0.005988	1.79936e+007	5.58794e-008	5.58794e-008	0
